ID,名刺画像ファイル名（表）,名刺画像ファイル名（裏）,回答日時,テスト回答,Q.01_社員CD（8桁）,Q.02_お客様の主な業界,Q.03_打ち合わせ種類（複数選択可）,Q.04_【打合せ内容】フリー入力,Q.05_【打合せ内容】イメージ図・ポンチ絵,Q.06_【打合せ内容】緊急度（複数選択可）,Q.07_【打合せ内容】営業フォロー担当者（例：支店名＋営業氏名）,Q.08_【案件情報】案件名（ライン名・装置名など）,Q.09_【案件情報】必要時期(見込時期),Q.10_【案件情報】案件種別,Q.11_【案件情報】開発要望（THKに対する新製品の開発要望があればチェックを入れてください。）,Q.12_カタログの請求：総合,Q.13_カタログ請求：要素部品,Q.14_カタログ請求：事業開発,Q.15_カタログ請求：IMT,Q.16_カタログの請求：フリー入力(上記カタログ以外の場合)
831,0008000091_00248_1.jpg,,2025/4/10 12:10,通常回答,11024080,SIer,該当なし,"新人セミナー企画予定
担当挨拶を今後させていただく。
来週アポイントとる(イバタ様)",手書きデータ,大至急 営業訪問,名古屋支店　太仁響,,3ヶ月以内,,,,,,,
832,0008000091_00249_1.jpg,,2025/4/10 12:12,通常回答,11093153,一般産業機械,要素部品,ダイドー先ユーザー,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
833,0008000091_00250_1.jpg,,2025/4/10 12:14,通常回答,11024080,食品/薬品/化粧品,アクチュエータ,"社内で搬送をアクチュエータの組み合わせモジュールを使用したい。
リニア搬送モジュールのカタログが欲しい
設計段階ではないが構造を考えている。",手書きデータ,営業打合せ希望(客先要望),,,3ヶ月以内,,,,,,,thkモジュールコンテナ
836,0008000091_00251_1.jpg,0008000091_00251_2.jpg,2025/4/10 12:31,通常回答,11090185,その他,該当なし,"個別装着用の制振機器の製造販売を手掛けるメーカーで技術顧問をお勤め。
（トヨタ自動車OBで、その当時よりTHK免震機器をご存知とのこと。）
同社は基本的には制振機器の事業を展開されているが、免震機器も取り入れて対応領域を拡大したい意向もあり、免震関連機器のカタログをご希望された。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,免震関連機器のカタログ一式
837,0008000091_00252_1.jpg,,2025/4/10 12:32,通常回答,11024521,電気/電子部品,要素部品/アクチュエータ,,手書きデータ,カタログ希望、情報収集,,,,,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,クロスローラーリング RB-H / RE-H / RU-H / L-83,,,
838,0008000091_00253_1.jpg,,2025/4/10 12:42,通常回答,11023109,一般産業機械,要素部品,"非磁性製品など、ガイドの特殊環境での使用を検討
村田さんと一緒にアプローチ",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
839,0008000091_00254_1.jpg,0008000091_00254_2.jpg,2025/4/10 12:42,通常回答,11086712,商社,該当なし,大阪より名古屋に転勤　挨拶来場,手書きデータ,挨拶・売込み,,,,,,,,,,
844,0008000091_00255_1.jpg,,2025/4/10 12:52,通常回答,11024078,工作機械,要素部品,"作業時間の短縮などを考える業務をしている。
加工機の扉であまり荷重がかからない場所でLMガイドを使用。
組立時間を削減するためにレールを止めるボルトの数を減らしたいが、パッチを変えれば特殊になるため、ボルトを後から埋められる治具がないか聞かれました。
やりたいこととしては、レール組み付け時のボルトを削減して作業スピードアップ。
",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
846,0008000091_00256_1.jpg,,2025/4/10 12:58,通常回答,11024080,一般産業機械,要素部品,"接合機器の開発、設計
THK製品使用
製品のコストダウン、性能アップ相談のためブースに来場",手書きデータ,説明員判断でフォローが必要,名古屋支店,,1年以内,,,,,,,
848,0008000091_00257_1.jpg,0008000091_00257_2.jpg,2025/4/10 12:58,通常回答,11024078,商社,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"ロボットを販売している方。
ロボット2台をのせられる6mを走行軸を探していた。今回はsierに頼んでいる。THKの走行軸が良いなら、今後の選定の一つとして持っておきたい。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
849,0008000091_00258_1.jpg,0008000091_00258_2.jpg,2025/4/10 12:59,通常回答,11024078,商社,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"ロボットを販売している方。
ロボット2台をのせられる6mを走行軸を探していた。今回はsierに頼んでいる。THKの走行軸が良いなら、今後の選定の一つとして持っておきたい。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
850,0008000091_00259_1.jpg,0008000091_00259_2.jpg,2025/4/10 13:01,通常回答,11024078,商社,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"ロボットを販売している方。
ロボット2台をのせられる6mを走行軸を探していた。今回はsierに頼んでいる。THKの走行軸が良いなら、今後の選定の一つとして持っておきたい。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
851,0008000091_00260_1.jpg,,2025/4/10 13:03,通常回答,11024080,流通(小売・卸売),アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"配送倉庫を管理されてる。
積み上げられたワークのひとつだけをぬく動作をモジュールで実装検討中。
積み上げられたワークなので一つずつ上から積み下ろす作業が必要であるとご説明。",手書きデータ,説明員判断でフォローが必要/挨拶・売込み,,,それ以降,,,,,,,
852,0008000091_00261_1.jpg,0008000091_00261_2.jpg,2025/4/10 13:04,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
853,0008000091_00262_1.jpg,0008000091_00262_2.jpg,2025/4/10 13:04,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
854,0008000091_00263_1.jpg,,2025/4/10 13:04,通常回答,11024521,商社,アクチュエータ/OMNIedge/PPR/VTS･GLM,,手書きデータ,挨拶・売込み,,,,,,,,,,
855,0008000091_00264_1.jpg,0008000091_00264_2.jpg,2025/4/10 13:05,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
856,0008000091_00265_1.jpg,0008000091_00265_2.jpg,2025/4/10 13:05,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
857,0008000091_00266_1.jpg,0008000091_00266_2.jpg,2025/4/10 13:05,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
858,0008000091_00267_1.jpg,,2025/4/10 13:07,通常回答,11090160,輸送機器（自動車等）,PRS･TNH,"ロボットのハンドとして金型部品を掴みたい。
受けジグとしても興味あり。",手書きデータ,説明員判断でフォローが必要,豊田支店  木田さん,,,,,,,,,
859,,0008000091_00268_2.jpg,2025/4/10 13:10,通常回答,11019531,工作機械,要素部品/該当なし,,手書きデータ,挨拶・売込み,ダイナス,,,,,,,,,
861,0008000091_00269_1.jpg,,2025/4/10 13:24,通常回答,11020096,輸送機器（自動車等）,アクチュエータ,"KSF8検討
ワーク重量:約2kg程度
プレス工程後、ロボットが掴みにくるまでの間の搬送
ストローク:1000〜1500mm
タクトタイムが厳しい為、高速で搬送できるアクチュエータを探している
今年の上期までに仕様を固めておきたい。
THK営業マンとは面識なし

繰り返し位置決め精度は0.01mmあれば十分。",手書きデータ,営業打合せ希望(客先要望),,,1年以内,今回限り,,,,,,
862,0008000091_00270_1.jpg,,2025/4/10 13:25,通常回答,11011090,輸送機器（自動車等）,アクチュエータ/VTS･GLM,"工程改善を担当。
VTS紹介したところ、今後のライン構想として興味持って頂きリーフレット配布。
イメージは定ピッチ搬送した後のパレットをリターンさせる箇所に使用できそうとのこと。
可搬数kgで、斜め45°くらいに取り付けられないかとの問合せ頂き、レールの乗り移り許容値内であれば問題ないと回答。
まて、多段スライドの紹介も実施。",手書きデータ,説明員判断でフォローが必要,,,それ以降,開発（試作）,,,,,,
863,0008000091_00271_1.jpg,,2025/4/10 13:27,通常回答,11090160,輸送機器（自動車等）,要素部品,"SKRなどのアクチュエータでエンコーダが一体になった製品があったらいい。
KRの2スライダー Bタイプで、駆動側ブロックの方向を型番記号で指示できればいい。図面だと手間がかかる。",手書きデータ,説明員判断でフォローが必要,豊田支店,,,,,,,,,
864,0008000091_00272_1.jpg,,2025/4/10 13:28,通常回答,11024521,輸送機器（自動車等）,アクチュエータ/VTS･GLM,,手書きデータ,営業打合せ希望(客先要望),豊田支店　服部,電動パーキングブレーキの段積み、段バラシ,それ以降,開発（試作）,,,,,PC/DSP紹介ﾘｰﾌﾚｯﾄ / L-53,
866,0008000091_00273_1.jpg,,2025/4/10 13:31,通常回答,11087023,食品/薬品/化粧品,要素部品,製品説明会の開催を希望します,手書きデータ,説明員判断でフォローが必要,名古屋　熊谷,,,,,,,,,
867,0008000091_00274_1.jpg,0008000091_00274_2.jpg,2025/4/10 13:33,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
868,0008000091_00275_1.jpg,,2025/4/10 13:33,通常回答,11087023,食品/薬品/化粧品,要素部品,ボールスプラインについてしっかりとした説明を受けたい,手書きデータ,営業打合せ希望(THK要望),名古屋　熊谷,,,,,,,,,
870,0008000091_00276_1.jpg,0008000091_00276_2.jpg,2025/4/10 13:34,通常回答,11024078,一般産業機械,該当なし,THKのガイドを継ぎ仕様で購入した時、要望が伝わっておらず、継ぎ部が希望していたものと違うピッチのものが来たとの方。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
871,0008000091_00277_1.jpg,,2025/4/10 13:35,通常回答,12087023,食品/薬品/化粧品,要素部品,LMガイド使用方法についての打ち合わせを希望します,手書きデータ,営業打合せ希望(THK要望),名古屋　熊谷,,,,,,,,,
872,0008000091_00278_1.jpg,,2025/4/10 13:36,通常回答,11006507,一般産業機械,アクチュエータ,KRの防塵シールの御紹介して欲しい,手書きデータ,営業打合せ希望(客先要望),IMT 矢崎,一般産業機械,6ヶ月以内,開発（試作）,,,,,,防塵シールKR
873,0008000091_00279_1.jpg,,2025/4/10 13:36,通常回答,11087023,商社,SIGNAS,シグナスの説明会をお願いしたい,手書きデータ,大至急 営業訪問,FA石澤さん,,,,,,,,,
874,0008000091_00280_1.jpg,,2025/4/10 13:38,通常回答,11022121,その他,該当なし,"ATG興味あり。装置の下のユニットの引き出しで、スライドレールを使うことがあるが、耐荷重をあげたいが、LMガイドを使うほどではない。ATG,AWGパンフお渡し済み。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
875,0008000091_00281_1.jpg,,2025/4/10 13:42,通常回答,11086712,一般産業機械,要素部品,情報収集のため来場,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
876,0008000091_00282_1.jpg,,2025/4/10 13:44,通常回答,11087023,食品/薬品/化粧品,アクチュエータ,コンテナ移載モジュールに興味がある,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
877,0008000091_00283_1.jpg,,2025/4/10 13:44,通常回答,1104079,一般産業機械,要素部品/アクチュエータ,"陶器を作っているメーカー。粉塵対策が必要になる。
社長より自動化、省力化に取り組むように言われてるので、台車からワークパレットを次工程に移す所など候補になりえる。
コンテナ移載機に興味あり",手書きデータ,営業打合せ希望(THK要望),小牧支店　三浦さん,,,,,,,,,
878,0008000091_00284_1.jpg,,2025/4/10 13:47,通常回答,11090160,一般産業機械,要素部品,"同芯を精密に合わせて移載したい。
最近、THKの展示会を開催した。",手書きデータ,説明員判断でフォローが必要,松山支店,,,,,,,,,
879,0008000091_00285_1.jpg,,2025/4/10 13:52,通常回答,11020096,輸送機器（自動車等）,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ)/該当なし,"パレタイズを検討
AGVで搬送するパレットへのパレタイジング案件あり。
ワーク:12kg
長さ×幅:1000×300

XZθ軸で検討。
現在は人がパレットに運んでおり社内的に自動化していきたい。
まだ検討段階の為、具体的な時期は未定。予算は決まっているが、どの程度をパレタイジングに当てれるかは不明。
",手書きデータ,営業打合せ希望(客先要望),,,1年以内,,,,,,,
881,0008000091_00286_1.jpg,0008000091_00286_2.jpg,2025/4/10 13:53,通常回答,11011067,輸送機器（自動車等）,アクチュエータ,"情報収集のため来場。
特に案件等はなし。
アルミの精密なパイプを制作している会社
アルミのパイプが使えるところがないか調査中。
",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
882,0008000091_00287_1.jpg,0008000091_00287_2.jpg,2025/4/10 13:54,通常回答,11089121,その他,要素部品,"自社開発の風力発電機にクロスローラーリング
希望
上海でも中国部品使い作っているが、名古屋では日本製部品使いMade in Japan の風力発電機を商品化する

直動総合カタログ2部、希望
",手書きデータ,営業打合せ希望(客先要望)/説明員判断でフォローが必要/カタログ希望、情報収集,,風力発電,,開発（試作）,,直動総合ｶﾀﾛｸﾞ / 515J,クロスローラーリング RB-H / RE-H / RU-H / L-83,,,
